time,lat,lng,dist,cum_dist,sog,target_speed,cog,vmg,hdg,awa,aws,twa,tws,twd,tack,dpt,ewm_vmg,ewm_tws,pct_target
2023-09-06 14:31:53+00:00,59.47554267011583,24.81585874222219,0.012595628482121781,0.15735188945362777,6.4777517908054865,7.392724985145818,212.96048508799973,1.781690759269926,122.0,52.0,16.6,74.03514295141763,13.605744169865735,286.99562803941734,1.0,009.6,1.3483885951846084,13.720416132270465,0.8762332974405534
2023-09-06 14:32:06+00:00,59.47517042979598,24.81554802507162,0.024275127374312436,0.1816270168279402,6.722342965194212,8.082003647163702,202.9752666302294,-1.1585763281851535,342.0,77.0,17.0,99.92431264934298,16.815919786337144,103.05095398088643,-1.0,010.1,0.09490374266710778,13.968992504563873,0.8317668809210882
2023-09-06 14:32:13+00:00,59.47497580200434,24.815374268218875,0.012830783659152082,0.19445780048709227,6.598688738992499,7.904356649691048,204.39184954658143,-4.361361821406486,27.0,107.0,12.0,131.3718853089256,15.291996929354958,73.01996423765581,-1.0,009.7,-2.1332311642847235,14.072108279494195,0.8348166753394684
2023-09-06 14:32:14+00:00,59.47494520805776,24.815354319289327,0.0019349941130714756,0.19639279460016373,6.965978807057312,7.693204996707573,198.3242762956518,-4.802005011225796,7.0,106.0,10.9,133.5787631251461,14.463495133741374,64.74551317050569,-1.0,009.7,-3.4676187240408316,14.10178405132137,0.9054716220402955
2023-09-06 14:32:22+00:00,59.47473247535527,24.8151121661067,0.014753674372493458,0.21114646897265718,6.639153467622056,7.990791579864169,210.03490885575224,-3.1990748889676173,346.0,92.0,12.9,118.80628637958873,14.712793722541118,91.22862247616351,-1.0,009.3,-3.333346774491297,14.146945911653084,0.8308505360535147
2023-09-06 14:32:23+00:00,59.47472149506211,24.815063048154116,0.0016365465062009729,0.21278301547885817,5.891567422323502,7.8594884849107745,246.2443458538864,-2.3073628269746833,350.0,88.0,12.8,113.05647110451969,13.902765214279794,133.1878747493667,-1.0,009.3,-2.820354739579574,14.129319179646712,0.7496120687287178
2023-09-06 14:32:27+00:00,59.474753430113196,24.814904211089015,0.005209529043936571,0.21799254452279473,4.688576139542914,7.619249931587465,291.59581260695376,-1.2435824424159223,22.0,84.0,12.4,105.38101776019896,12.790172894787307,186.21479484675478,-1.0,009.0,-2.031968544006269,14.034748167974984,0.6153592783595764
2023-09-06 14:32:36+00:00,59.47494462132454,24.815071765333414,0.007743100042303051,0.2257356445650978,5.575032030458197,7.7800877463048135,39.45471390788606,-1.9511885196224736,345.0,86.0,12.6,110.48651761334219,13.417929752356022,288.9681962945439,-1.0,008.8,-1.9915785306106553,13.99206829562082,0.7165770120145603
2023-09-06 14:32:42+00:00,59.47504444979131,24.815297992900014,0.0015755395490452285,0.22731118411414303,5.671942376562823,7.872834841785229,34.82493264379008,-1.9405441244719501,5.0,86.0,13.1,110.00672507409344,13.907364135484627,284.81820756969665,-1.0,008.5,-1.9660613271610665,13.986317686575028,0.7204447305891488
2023-09-06 14:32:48+00:00,59.47517520748079,24.81548147276044,0.009640615251455107,0.23695179936559813,5.784369150873063,7.704333661164648,35.47760558252355,-1.147785552476452,,77.0,13.7,101.44509579929091,13.619693393737213,294.0325097832326,-1.0,008.5,-1.5569234367704445,13.961864848424797,0.7507942159917633
2023-09-06 14:32:50+00:00,59.4752280972898,24.8155284114182,0.003483232506351142,0.24043503187194926,6.269818511432056,7.94054002802132,24.263982095448682,-1.7042175128095172,341.0,81.0,14.4,105.77217311142465,14.779145167090078,278.49180898402403,-1.0,,-1.6305704750643375,14.015479985383484,0.7895959833092628
2023-09-06 14:32:56+00:00,59.4753647223115,24.81573016382754,0.010253907218743098,0.25068893909069234,6.152344331245859,7.972784330444576,36.8706864042706,-2.2032612907694453,342.0,86.0,13.6,110.98462139958045,14.530589449993162,285.8860650046902,-1.0,008.2,-1.9169158834502513,14.048753019600182,0.7716682248324149
2023-09-06 14:33:04+00:00,59.475551806390285,24.81600291095674,0.013976811110660705,0.264665750201353,6.289564999797316,8.140148825585518,36.51874642770821,-3.438610503623378,53.0,100.0,13.4,123.14205821741137,15.760356090550324,273.37668821029683,-1.0,007.7,-2.6777631942454088,14.157722178782478,0.7726597061749556
2023-09-06 14:33:12+00:00,59.47572455741465,24.816304994747043,0.013872288772829094,0.2785380389741821,6.242529947773093,7.8956142361981145,41.60992690203051,-1.7556473834902726,345.0,81.0,14.0,106.33420909068055,14.40922859934819,295.27571781135,-1.0,007.6,-2.216705288653144,14.173518471773015,0.7906325918449364
2023-09-06 14:33:20+00:00,59.4759242143482,24.81659014709294,0.01480925521074184,0.29334729418492395,6.664164844833827,7.481066212533419,35.95668355423231,-0.7665885966870651,341.0,67.0,13.4,96.60543948537733,12.417192229008077,299.35124406885495,-1.0,,-1.4916469425012888,14.064604217823522,0.8908041521767319
